Date,Price
2024-11-21,0.2624
2024-11-22,0.3399
2024-11-23,0.5218
2024-11-24,0.5362
2024-11-25,0.4817
2024-11-26,0.4385
2024-11-27,0.4833
2024-11-28,0.5002
2024-11-29,0.5478
2024-11-30,0.5249
2024-12-01,0.5607
2024-12-02,0.5393
2024-12-03,0.5066
2024-12-04,0.4892
2024-12-05,0.4709
2024-12-06,0.4957
2024-12-07,0.5038
2024-12-08,0.4931
2024-12-09,0.4103
2024-12-10,0.4365
2024-12-11,0.4351
2024-12-12,0.425
2024-12-13,0.4379
2024-12-14,0.4243
2024-12-15,0.4304
2024-12-16,0.4187
2024-12-17,0.4292
2024-12-18,0.3959
2024-12-19,0.3697
2024-12-20,0.3751
2024-12-21,0.3561
2024-12-22,0.3564
2024-12-23,0.371
2024-12-24,0.4025
2024-12-25,0.3829
2024-12-26,0.3547
2024-12-27,0.3498
2024-12-28,0.3563
2024-12-29,0.3382
2024-12-30,0.3319
2024-12-31,0.3327
2025-01-01,0.4258
2025-01-02,0.4321
2025-01-03,0.4481
2025-01-04,0.4504
2025-01-05,0.4407
2025-01-06,0.4466
2025-01-07,0.4178
2025-01-08,0.4255
2025-01-09,0.3913
2025-01-10,0.4143
2025-01-11,0.4459
2025-01-12,0.4224
2025-01-13,0.4196
2025-01-14,0.4303
2025-01-15,0.4881
2025-01-16,0.4819
2025-01-17,0.4877
2025-01-18,0.4907
2025-01-19,0.4332
2025-01-20,0.4472
2025-01-21,0.4423
2025-01-22,0.4285
2025-01-23,0.4309
2025-01-24,0.4309
2025-01-25,0.4172
2025-01-26,0.4063
2025-01-27,0.4075
2025-01-28,0.3927
2025-01-29,0.3927
2025-01-30,0.4286
2025-01-31,0.4142
2025-02-01,0.3922
2025-02-02,0.354
2025-02-03,0.3705
2025-02-04,0.3408
2025-02-05,0.3271
2025-02-06,0.3182
2025-02-07,0.3268
2025-02-08,0.3315
2025-02-09,0.314
2025-02-10,0.3132
2025-02-11,0.3181
2025-02-12,0.3331
