Date,Price
2025-01-25,104746.85
2025-01-26,102620.0
2025-01-27,102082.83
2025-01-28,101335.52
2025-01-29,103733.24
2025-01-30,104722.94
2025-01-31,102429.56
2025-02-01,100635.65
2025-02-02,97700.59
2025-02-03,101328.52
2025-02-04,97763.13
2025-02-05,96612.43
2025-02-06,96554.35
2025-02-07,96506.8
2025-02-08,96444.74
2025-02-09,96462.75
2025-02-10,97430.82
2025-02-11,95778.2
2025-02-12,97869.99
2025-02-13,96608.14
2025-02-14,97500.48
2025-02-15,97569.66
2025-02-16,96118.12
2025-02-17,95780.0
2025-02-18,95671.74
2025-02-19,96644.37
2025-02-20,98305.0
2025-02-21,96181.98
2025-02-22,96599.0
